date,store,category,units_sold,unit_price,promotion,day_of_week,is_weekend,month,revenue
2025-04-11,Store_E,Toys,11,35.28,0,4,0,4,388.1
2025-04-11,Store_E,Beauty,14,25.61,0,4,0,4,358.57
2025-04-12,Store_A,Electronics,18,112.16,0,5,1,4,2018.93
2025-04-12,Store_A,Groceries,70,17.34,0,5,1,4,1214.08
2025-04-12,Store_A,Clothing,33,39.24,1,5,1,4,1294.96
2025-04-12,Store_A,Home_Goods,23,50.77,0,5,1,4,1167.68
2025-04-12,Store_A,Toys,12,25.59,0,5,1,4,307.09
2025-04-12,Store_A,Beauty,21,22.04,0,5,1,4,462.79
2025-04-12,Store_B,Electronics,9,39.81,0,5,1,4,358.32
2025-04-12,Store_B,Groceries,47,10.17,0,5,1,4,478.05
2025-04-12,Store_B,Clothing,16,24.59,0,5,1,4,393.43
2025-04-12,Store_B,Home_Goods,16,55.79,0,5,1,4,892.7
2025-04-12,Store_B,Toys,12,16.8,0,5,1,4,201.66
2025-04-12,Store_B,Beauty,18,23.29,0,5,1,4,419.22
2025-04-12,Store_C,Electronics,19,86.24,0,5,1,4,1638.55
2025-04-12,Store_C,Groceries,66,20.8,0,5,1,4,1372.89
2025-04-12,Store_C,Clothing,29,40.48,0,5,1,4,1174.04
2025-04-12,Store_C,Home_Goods,28,63.94,0,5,1,4,1790.33
2025-04-12,Store_C,Toys,19,28.63,0,5,1,4,544.05
2025-04-12,Store_C,Beauty,22,20.48,0,5,1,4,450.54
2025-04-12,Store_D,Electronics,11,78.28,0,5,1,4,861.1
2025-04-12,Store_D,Groceries,41,18.86,0,5,1,4,773.24
2025-04-12,Store_D,Clothing,21,27.33,0,5,1,4,574.01
2025-04-12,Store_D,Home_Goods,5,52.98,0,5,1,4,264.88
2025-04-12,Store_D,Toys,6,28.1,0,5,1,4,168.62
2025-04-12,Store_D,Beauty,7,24.62,0,5,1,4,172.37
2025-04-12,Store_E,Electronics,8,76.41,0,5,1,4,611.28
2025-04-12,Store_E,Groceries,58,17.41,1,5,1,4,1009.63
2025-04-12,Store_E,Clothing,31,31.66,0,5,1,4,981.49
2025-04-12,Store_E,Home_Goods,14,62.06,0,5,1,4,868.84
2025-04-12,Store_E,Toys,16,23.76,0,5,1,4,380.23
2025-04-12,Store_E,Beauty,17,18.37,0,5,1,4,312.21
2025-04-13,Store_A,Electronics,20,94.79,0,6,1,4,1895.81
2025-04-13,Store_A,Groceries,60,14.95,0,6,1,4,896.71
2025-04-13,Store_A,Clothing,27,25.05,0,6,1,4,676.46
2025-04-13,Store_A,Home_Goods,12,17.06,0,6,1,4,204.77
2025-04-13,Store_A,Toys,12,15.0,1,6,1,4,179.95
2025-04-13,Store_A,Beauty,11,25.47,0,6,1,4,280.12
2025-04-13,Store_B,Electronics,5,,0,6,1,4,574.28
2025-04-13,Store_B,Groceries,53,11.86,0,6,1,4,628.47
2025-04-13,Store_B,Clothing,18,35.35,0,6,1,4,636.33
2025-04-13,Store_B,Home_Goods,12,61.2,0,6,1,4,734.41
2025-04-13,Store_B,Toys,12,19.16,0,6,1,4,229.93
2025-04-13,Store_B,Beauty,28,23.66,0,6,1,4,662.59
2025-04-13,Store_C,Electronics,13,95.54,0,6,1,4,1242.02
2025-04-13,Store_C,Groceries,60,5.57,0,6,1,4,333.93
2025-04-13,Store_C,Clothing,36,41.03,0,6,1,4,1476.95
2025-04-13,Store_C,Home_Goods,23,51.07,0,6,1,4,1174.58
2025-04-13,Store_C,Toys,17,23.02,1,6,1,4,391.33
2025-04-13,Store_C,Beauty,28,26.11,0,6,1,4,730.98
2025-04-13,Store_D,Electronics,5,93.59,0,6,1,4,467.95
2025-04-13,Store_D,Groceries,35,9.34,0,6,1,4,326.74
2025-04-13,Store_D,Clothing,20,41.93,1,6,1,4,838.54
2025-04-13,Store_D,Home_Goods,12,50.95,0,6,1,4,611.41
2025-04-13,Store_D,Toys,7,31.48,0,6,1,4,220.35
2025-04-13,Store_D,Beauty,16,32.18,0,6,1,4,514.86
2025-04-13,Store_E,Electronics,18,124.66,0,6,1,4,2243.81
2025-04-13,Store_E,Groceries,53,16.45,0,6,1,4,872.02
2025-04-13,Store_E,Clothing,15,37.61,0,6,1,4,564.08
2025-04-13,Store_E,Home_Goods,15,58.02,0,6,1,4,870.36
2025-04-13,Store_E,Toys,10,39.09,0,6,1,4,390.93
2025-04-13,Store_E,Beauty,12,16.27,0,6,1,4,195.2
2025-04-14,Store_A,Electronics,14,53.35,1,0,0,4,746.84
2025-04-14,Store_A,Groceries,50,14.79,0,0,0,4,739.66
2025-04-14,Store_A,Clothing,16,24.08,0,0,0,4,385.35
2025-04-14,Store_A,Home_Goods,18,61.98,0,0,0,4,1115.69
2025-04-14,Store_A,Toys,9,22.05,0,0,0,4,198.46
2025-04-14,Store_A,Beauty,15,15.21,0,0,0,4,228.13
2025-04-14,Store_B,Electronics,9,114.92,0,0,0,4,1034.26
2025-04-14,Store_B,Groceries,40,17.4,0,0,0,4,696.01
2025-04-14,Store_B,Clothing,18,37.82,0,0,0,4,680.77
2025-04-14,Store_B,Home_Goods,9,43.43,0,0,0,4,390.9
2025-04-14,Store_B,Toys,9,25.16,0,0,0,4,226.46
2025-04-14,Store_B,Beauty,12,13.13,0,0,0,4,157.59
2025-04-14,Store_C,Electronics,12,98.16,0,0,0,4,1177.94
2025-04-14,Store_C,Groceries,53,18.13,0,0,0,4,961.03
2025-04-14,Store_C,Clothing,21,37.36,0,0,0,4,784.55
2025-04-14,Store_C,Home_Goods,16,70.21,0,0,0,4,1123.31
2025-04-14,Store_C,Toys,11,22.68,0,0,0,4,249.43
2025-04-14,Store_C,Beauty,18,22.74,0,0,0,4,409.31
2025-04-14,Store_D,Electronics,6,77.28,1,0,0,4,463.67
2025-04-14,Store_D,Groceries,22,18.51,0,0,0,4,407.26
2025-04-14,Store_D,Clothing,20,22.41,1,0,0,4,448.12
2025-04-14,Store_D,Home_Goods,6,51.6,0,0,0,4,309.62
2025-04-14,Store_D,Toys,7,35.67,0,0,0,4,249.69
2025-04-14,Store_D,Beauty,10,21.33,0,0,0,4,213.33
2025-04-14,Store_E,Electronics,8,135.36,1,0,0,4,1082.92
2025-04-14,Store_E,Groceries,47,16.74,0,0,0,4,786.81
2025-04-14,Store_E,Clothing,24,31.71,0,0,0,4,760.98
2025-04-14,Store_E,Home_Goods,8,74.42,0,0,0,4,595.37
2025-04-14,Store_E,Toys,8,29.41,0,0,0,4,235.31
2025-04-14,Store_E,Beauty,12,16.14,0,0,0,4,193.7
2025-04-15,Store_A,Electronics,9,141.32,0,1,0,4,1271.87
2025-04-15,Store_A,Groceries,44,19.38,0,1,0,4,852.93
2025-04-15,Store_A,Clothing,33,19.78,1,1,0,4,652.87
2025-04-15,Store_A,Home_Goods,14,48.64,1,1,0,4,680.91
2025-04-15,Store_A,Toys,9,25.36,0,1,0,4,228.25
2025-04-15,Store_A,Beauty,14,17.36,0,1,0,4,243.01
2025-04-15,Store_B,Electronics,7,123.1,0,1,0,4,861.71
2025-04-15,Store_B,Groceries,46,12.82,0,1,0,4,589.72
2025-04-15,Store_B,Clothing,21,36.44,0,1,0,4,765.21
2025-04-15,Store_B,Home_Goods,9,57.23,0,1,0,4,515.07
2025-04-15,Store_B,Toys,10,40.62,0,1,0,4,406.21
2025-04-15,Store_B,Beauty,7,14.45,0,1,0,4,101.13
2025-04-15,Store_C,Electronics,7,132.25,0,1,0,4,925.73
2025-04-15,Store_C,Groceries,48,17.61,0,1,0,4,845.18
2025-04-15,Store_C,Clothing,34,38.5,1,1,0,4,1309.01
2025-04-15,Store_C,Home_Goods,15,57.19,0,1,0,4,857.92
2025-04-15,Store_C,Toys,14,33.22,0,1,0,4,465.03
2025-04-15,Store_C,Beauty,29,12.53,1,1,0,4,363.43
2025-04-15,Store_D,Electronics,5,199.21,0,1,0,4,996.04
2025-04-15,Store_D,Groceries,22,15.38,0,1,0,4,338.33
2025-04-15,Store_D,Clothing,24,29.3,1,1,0,4,703.3
2025-04-15,Store_D,Home_Goods,4,43.13,0,1,0,4,172.54
2025-04-15,Store_D,Toys,12,28.99,0,1,0,4,347.86
2025-04-15,Store_D,Beauty,10,23.7,0,1,0,4,236.95
2025-04-15,Store_E,Electronics,8,113.88,0,1,0,4,911.04
2025-04-15,Store_E,Groceries,46,8.09,0,1,0,4,372.24
2025-04-15,Store_E,Clothing,11,32.52,0,1,0,4,357.72
2025-04-15,Store_E,Home_Goods,13,70.61,0,1,0,4,917.95
2025-04-15,Store_E,Toys,9,26.5,0,1,0,4,238.53
2025-04-15,Store_E,Beauty,20,14.02,0,1,0,4,280.48
2025-04-16,Store_A,Electronics,7,106.59,0,2,0,4,746.12
2025-04-16,Store_A,Groceries,36,15.2,0,2,0,4,547.14
2025-04-16,Store_A,Clothing,19,48.88,0,2,0,4,928.77
2025-04-16,Store_A,Home_Goods,15,29.72,0,2,0,4,445.86
2025-04-16,Store_A,Toys,11,39.01,0,2,0,4,429.13
2025-04-16,Store_A,Beauty,21,25.89,1,2,0,4,543.72
2025-04-16,Store_B,Electronics,1,124.87,0,2,0,4,124.87
2025-04-16,Store_B,Groceries,36,13.96,0,2,0,4,502.61
2025-04-16,Store_B,Clothing,16,54.19,0,2,0,4,866.98
2025-04-16,Store_B,Home_Goods,9,42.47,0,2,0,4,382.19
2025-04-16,Store_B,Toys,8,30.12,0,2,0,4,240.95
2025-04-16,Store_B,Beauty,13,16.92,0,2,0,4,219.95
2025-04-16,Store_C,Electronics,11,93.87,1,2,0,4,1032.57
2025-04-16,Store_C,Groceries,50,21.56,0,2,0,4,1078.15
2025-04-16,Store_C,Clothing,17,27.82,0,2,0,4,472.88
2025-04-16,Store_C,Home_Goods,13,73.1,0,2,0,4,950.26
2025-04-16,Store_C,Toys,16,17.85,1,2,0,4,285.61
2025-04-16,Store_C,Beauty,30,21.77,1,2,0,4,653.19
2025-04-16,Store_D,Electronics,7,147.41,0,2,0,4,1031.89
2025-04-16,Store_D,Groceries,30,15.9,0,2,0,4,476.88
2025-04-16,Store_D,Clothing,18,35.81,0,2,0,4,644.65
2025-04-16,Store_D,Home_Goods,13,27.74,0,2,0,4,360.66
2025-04-16,Store_D,Toys,13,24.47,1,2,0,4,318.1
2025-04-16,Store_D,Beauty,25,31.93,0,2,0,4,798.19
2025-04-16,Store_E,Electronics,12,75.84,0,2,0,4,910.05
2025-04-16,Store_E,Groceries,41,12.38,0,2,0,4,507.48
2025-04-16,Store_E,Clothing,20,42.48,0,2,0,4,849.65
2025-04-16,Store_E,Home_Goods,13,49.69,0,2,0,4,645.98
2025-04-16,Store_E,Toys,7,13.53,0,2,0,4,94.72
2025-04-16,Store_E,Beauty,17,11.15,0,2,0,4,189.47
2025-04-17,Store_A,Electronics,10,98.61,0,3,0,4,986.15
2025-04-17,Store_A,Groceries,35,8.92,0,3,0,4,312.18
2025-04-17,Store_A,Clothing,22,23.92,0,3,0,4,526.26
2025-04-17,Store_A,Home_Goods,16,50.07,0,3,0,4,801.18
2025-04-17,Store_A,Toys,8,19.3,0,3,0,4,154.38
2025-04-17,Store_A,Beauty,16,22.31,1,3,0,4,357.0
2025-04-17,Store_B,Electronics,6,121.21,0,3,0,4,727.23
2025-04-17,Store_B,Groceries,47,11.46,1,3,0,4,538.71
2025-04-17,Store_B,Clothing,22,38.04,0,3,0,4,836.81
2025-04-17,Store_B,Home_Goods,6,58.15,0,3,0,4,348.92
2025-04-17,Store_B,Toys,6,33.19,0,3,0,4,199.13
2025-04-17,Store_B,Beauty,26,18.85,1,3,0,4,490.11
2025-04-17,Store_C,Electronics,9,70.75,0,3,0,4,636.73
2025-04-17,Store_C,Groceries,71,19.19,0,3,0,4,1362.59
2025-04-17,Store_C,Clothing,15,27.74,0,3,0,4,416.09
2025-04-17,Store_C,Home_Goods,18,50.73,0,3,0,4,913.15
2025-04-17,Store_C,Toys,14,30.55,0,3,0,4,427.77
2025-04-17,Store_C,Beauty,20,21.77,0,3,0,4,435.38
2025-04-17,Store_D,Electronics,13,100.57,1,3,0,4,1307.45
2025-04-17,Store_D,Groceries,35,4.52,0,3,0,4,158.26
2025-04-17,Store_D,Clothing,18,32.04,0,3,0,4,576.78
2025-04-17,Store_D,Home_Goods,9,43.65,0,3,0,4,392.83
2025-04-17,Store_D,Toys,13,19.02,0,3,0,4,247.2
2025-04-17,Store_D,Beauty,10,24.0,0,3,0,4,240.0
2025-04-17,Store_E,Electronics,15,130.94,0,3,0,4,1964.14
2025-04-17,Store_E,Groceries,41,14.79,0,3,0,4,606.46
2025-04-17,Store_E,Clothing,19,43.64,0,3,0,4,829.18
2025-04-17,Store_E,Home_Goods,15,45.32,0,3,0,4,679.85
2025-04-17,Store_E,Toys,13,25.1,0,3,0,4,326.27
2025-04-17,Store_E,Beauty,11,25.64,0,3,0,4,282.0
2025-04-18,Store_A,Electronics,7,151.75,0,4,0,4,1062.28
2025-04-18,Store_A,Groceries,36,23.48,0,4,0,4,845.42
2025-04-18,Store_A,Clothing,16,25.26,0,4,0,4,404.23
2025-04-18,Store_A,Home_Goods,9,45.66,0,4,0,4,410.9
2025-04-18,Store_A,Toys,8,23.01,0,4,0,4,184.11
2025-04-18,Store_A,Beauty,13,16.23,0,4,0,4,211.05
2025-04-18,Store_B,Electronics,10,124.46,0,4,0,4,1244.58
2025-04-18,Store_B,Groceries,31,18.21,0,4,0,4,564.36
2025-04-18,Store_B,Clothing,14,33.91,0,4,0,4,474.68
2025-04-18,Store_B,Home_Goods,11,27.05,0,4,0,4,297.52
2025-04-18,Store_B,Toys,11,23.79,1,4,0,4,261.67
2025-04-18,Store_B,Beauty,14,19.77,0,4,0,4,276.78
2025-04-18,Store_C,Electronics,9,108.12,0,4,0,4,973.11
2025-04-18,Store_C,Groceries,64,20.58,1,4,0,4,1316.8
2025-04-18,Store_C,Clothing,20,29.57,0,4,0,4,591.37
2025-04-18,Store_C,Home_Goods,18,52.36,0,4,0,4,942.49
2025-04-18,Store_C,Toys,10,28.28,0,4,0,4,282.78
2025-04-18,Store_C,Beauty,20,22.96,0,4,0,4,459.12
2025-04-18,Store_D,Electronics,5,223.39,0,4,0,4,1116.93
2025-04-18,Store_D,Groceries,35,12.76,0,4,0,4,446.66
2025-04-18,Store_D,Clothing,9,31.96,0,4,0,4,287.64
2025-04-18,Store_D,Home_Goods,7,67.74,0,4,0,4,474.17
2025-04-18,Store_D,Toys,9,16.35,0,4,0,4,147.14
2025-04-18,Store_D,Beauty,8,18.45,0,4,0,4,147.63
2025-04-18,Store_E,Electronics,13,104.11,1,4,0,4,1353.4
2025-04-18,Store_E,Groceries,38,9.8,0,4,0,4,372.26
2025-04-18,Store_E,Clothing,17,43.91,0,4,0,4,746.44
2025-04-18,Store_E,Home_Goods,9,65.27,0,4,0,4,587.41
2025-04-18,Store_E,Toys,18,18.5,0,4,0,4,332.94
2025-04-18,Store_E,Beauty,24,16.79,1,4,0,4,402.97
2025-04-19,Store_A,Electronics,12,79.43,0,5,1,4,953.18
2025-04-19,Store_A,Groceries,73,11.63,0,5,1,4,849.26
2025-04-19,Store_A,Clothing,16,35.83,0,5,1,4,573.3
2025-04-19,Store_A,Home_Goods,19,64.19,0,5,1,4,1219.57
2025-04-19,Store_A,Toys,14,33.39,0,5,1,4,467.39
2025-04-19,Store_A,Beauty,29,16.56,0,5,1,4,480.23
2025-04-19,Store_B,Electronics,11,127.06,0,5,1,4,1397.66
2025-04-19,Store_B,Groceries,61,14.92,1,5,1,4,910.22
2025-04-19,Store_B,Clothing,27,41.8,1,5,1,4,1128.51
2025-04-19,Store_B,Home_Goods,27,65.83,1,5,1,4,1777.4
2025-04-19,Store_B,Toys,23,25.89,1,5,1,4,595.49
2025-04-19,Store_B,Beauty,15,,0,5,1,4,414.3
2025-04-19,Store_C,Electronics,14,109.73,0,5,1,4,1536.16
2025-04-19,Store_C,Groceries,52,22.9,0,5,1,4,1190.89
2025-04-19,Store_C,Clothing,38,38.99,0,5,1,4,1481.61
2025-04-19,Store_C,Home_Goods,17,71.98,0,5,1,4,1223.58
2025-04-19,Store_C,Toys,16,14.24,0,5,1,4,227.8
2025-04-19,Store_C,Beauty,32,22.02,0,5,1,4,704.78
2025-04-19,Store_D,Electronics,8,111.83,0,5,1,4,894.61
2025-04-19,Store_D,Groceries,35,21.59,0,5,1,4,755.55
2025-04-19,Store_D,Clothing,14,25.83,0,5,1,4,361.59
2025-04-19,Store_D,Home_Goods,7,60.55,0,5,1,4,423.82
2025-04-19,Store_D,Toys,10,32.93,0,5,1,4,329.25
2025-04-19,Store_D,Beauty,12,16.85,0,5,1,4,202.23
2025-04-19,Store_E,Electronics,6,186.76,0,5,1,4,1120.59
2025-04-19,Store_E,Groceries,46,7.71,0,5,1,4,354.75
2025-04-19,Store_E,Clothing,28,54.35,0,5,1,4,1521.83
2025-04-19,Store_E,Home_Goods,27,36.16,1,5,1,4,976.38
2025-04-19,Store_E,Toys,11,30.06,0,5,1,4,330.69
2025-04-19,Store_E,Beauty,20,16.71,0,5,1,4,334.21
2025-04-20,Store_A,Electronics,17,128.11,0,6,1,4,2177.89
2025-04-20,Store_A,Groceries,47,18.37,0,6,1,4,863.34
2025-04-20,Store_A,Clothing,19,,0,6,1,4,783.54
2025-04-20,Store_A,Home_Goods,16,77.36,0,6,1,4,1237.82
2025-04-20,Store_A,Toys,13,17.52,0,6,1,4,227.82
2025-04-20,Store_A,Beauty,25,24.95,0,6,1,4,623.84
2025-04-20,Store_B,Electronics,9,115.44,0,6,1,4,1038.92
2025-04-20,Store_B,Groceries,60,15.71,1,6,1,4,942.86
2025-04-20,Store_B,Clothing,28,60.2,0,6,1,4,1685.55
2025-04-20,Store_B,Home_Goods,9,69.34,0,6,1,4,624.1
2025-04-20,Store_B,Toys,11,13.47,1,6,1,4,148.15
2025-04-20,Store_B,Beauty,23,12.23,0,6,1,4,281.23
2025-04-20,Store_C,Electronics,9,79.83,0,6,1,4,718.5
2025-04-20,Store_C,Groceries,96,19.41,1,6,1,4,1863.79
2025-04-20,Store_C,Clothing,25,16.95,0,6,1,4,423.69
2025-04-20,Store_C,Home_Goods,19,56.69,0,6,1,4,1077.08
2025-04-20,Store_C,Toys,11,36.12,0,6,1,4,397.33
2025-04-20,Store_C,Beauty,19,26.04,0,6,1,4,494.68
2025-04-20,Store_D,Electronics,7,106.03,1,6,1,4,742.19
2025-04-20,Store_D,Groceries,40,16.15,0,6,1,4,646.09
2025-04-20,Store_D,Clothing,20,47.96,0,6,1,4,959.11
2025-04-20,Store_D,Home_Goods,12,67.62,0,6,1,4,811.49
2025-04-20,Store_D,Toys,11,26.77,0,6,1,4,294.52
2025-04-20,Store_D,Beauty,15,22.37,0,6,1,4,335.54
2025-04-20,Store_E,Electronics,16,134.61,0,6,1,4,2153.77
2025-04-20,Store_E,Groceries,60,16.48,0,6,1,4,988.77
2025-04-20,Store_E,Clothing,30,14.21,1,6,1,4,426.33
2025-04-20,Store_E,Home_Goods,19,30.22,0,6,1,4,574.23
2025-04-20,Store_E,Toys,13,20.22,0,6,1,4,262.86
2025-04-20,Store_E,Beauty,14,28.89,0,6,1,4,404.4
2025-04-21,Store_A,Electronics,9,84.66,0,0,0,4,761.9
2025-04-21,Store_A,Groceries,44,10.45,0,0,0,4,459.65
2025-04-21,Store_A,Clothing,16,39.66,0,0,0,4,634.51
2025-04-21,Store_A,Home_Goods,9,55.62,0,0,0,4,500.54
2025-04-21,Store_A,Toys,8,18.61,0,0,0,4,148.85
2025-04-21,Store_A,Beauty,17,21.98,0,0,0,4,373.59
2025-04-21,Store_B,Electronics,7,74.11,0,0,0,4,518.78
2025-04-21,Store_B,Groceries,45,12.73,1,0,0,4,572.63
2025-04-21,Store_B,Clothing,16,56.67,1,0,0,4,906.74
2025-04-21,Store_B,Home_Goods,16,39.22,0,0,0,4,627.56
2025-04-21,Store_B,Toys,6,11.53,0,0,0,4,69.19
2025-04-21,Store_B,Beauty,16,20.31,0,0,0,4,324.97
2025-04-21,Store_C,Electronics,3,126.83,0,0,0,4,380.48
2025-04-21,Store_C,Groceries,42,15.51,0,0,0,4,651.53
2025-04-21,Store_C,Clothing,26,32.15,0,0,0,4,835.95
2025-04-21,Store_C,Home_Goods,22,61.12,0,0,0,4,1344.66
2025-04-21,Store_C,Toys,11,30.42,0,0,0,4,334.64
2025-04-21,Store_C,Beauty,19,29.19,0,0,0,4,554.66
2025-04-21,Store_D,Electronics,4,84.95,0,0,0,4,339.8
2025-04-21,Store_D,Groceries,32,11.0,0,0,0,4,351.87
2025-04-21,Store_D,Clothing,15,29.12,0,0,0,4,436.74
2025-04-21,Store_D,Home_Goods,7,45.04,0,0,0,4,315.29
2025-04-21,Store_D,Toys,15,13.57,1,0,0,4,203.49
2025-04-21,Store_D,Beauty,12,22.28,0,0,0,4,267.39
2025-04-21,Store_E,Electronics,12,157.7,0,0,0,4,1892.36
2025-04-21,Store_E,Groceries,40,3.24,0,0,0,4,129.72
2025-04-21,Store_E,Clothing,19,32.27,0,0,0,4,613.07
2025-04-21,Store_E,Home_Goods,18,71.19,0,0,0,4,1281.45
2025-04-21,Store_E,Toys,10,34.38,0,0,0,4,343.81
2025-04-21,Store_E,Beauty,16,20.99,0,0,0,4,335.76
2025-04-22,Store_A,Electronics,9,154.77,0,1,0,4,1392.89
2025-04-22,Store_A,Groceries,58,13.4,1,1,0,4,777.28
2025-04-22,Store_A,Clothing,20,37.59,0,1,0,4,751.76
2025-04-22,Store_A,Home_Goods,16,52.83,1,1,0,4,845.2
2025-04-22,Store_A,Toys,16,28.33,0,1,0,4,453.25
2025-04-22,Store_A,Beauty,30,15.68,1,1,0,4,470.44
2025-04-22,Store_B,Electronics,12,92.19,1,1,0,4,1106.25
2025-04-22,Store_B,Groceries,29,15.45,0,1,0,4,448.13
2025-04-22,Store_B,Clothing,20,31.33,0,1,0,4,626.68
2025-04-22,Store_B,Home_Goods,13,58.53,0,1,0,4,760.95
2025-04-22,Store_B,Toys,2,32.41,0,1,0,4,64.83
2025-04-22,Store_B,Beauty,19,19.68,0,1,0,4,373.92
2025-04-22,Store_C,Electronics,8,98.67,0,1,0,4,789.32
2025-04-22,Store_C,Groceries,62,6.78,0,1,0,4,420.64
2025-04-22,Store_C,Clothing,21,34.64,0,1,0,4,727.52
2025-04-22,Store_C,Home_Goods,27,32.86,1,1,0,4,887.15
2025-04-22,Store_C,Toys,18,13.97,0,1,0,4,251.46
2025-04-22,Store_C,Beauty,28,17.26,1,1,0,4,483.26
2025-04-22,Store_D,Electronics,4,182.36,0,1,0,4,729.44
2025-04-22,Store_D,Groceries,30,15.05,0,1,0,4,451.41
2025-04-22,Store_D,Clothing,8,34.53,0,1,0,4,276.26
2025-04-22,Store_D,Home_Goods,10,47.95,1,1,0,4,479.49
2025-04-22,Store_D,Toys,4,23.65,0,1,0,4,94.61
2025-04-22,Store_D,Beauty,12,19.29,1,1,0,4,231.52
2025-04-22,Store_E,Electronics,5,139.84,0,1,0,4,699.18
2025-04-22,Store_E,Groceries,23,24.94,0,1,0,4,573.67
2025-04-22,Store_E,Clothing,16,35.31,0,1,0,4,564.91
2025-04-22,Store_E,Home_Goods,9,35.51,1,1,0,4,319.61
2025-04-22,Store_E,Toys,9,15.18,0,1,0,4,136.64
2025-04-22,Store_E,Beauty,11,19.62,0,1,0,4,215.81
2025-04-23,Store_A,Electronics,10,113.19,0,2,0,4,1131.94
2025-04-23,Store_A,Groceries,36,12.62,0,2,0,4,454.46
2025-04-23,Store_A,Clothing,17,38.74,0,2,0,4,658.66
2025-04-23,Store_A,Home_Goods,17,54.1,0,2,0,4,919.73
2025-04-23,Store_A,Toys,15,26.82,1,2,0,4,402.31
2025-04-23,Store_A,Beauty,15,22.26,0,2,0,4,333.84
2025-04-23,Store_B,Electronics,8,114.65,1,2,0,4,917.21
2025-04-23,Store_B,Groceries,29,17.62,0,2,0,4,511.11
2025-04-23,Store_B,Clothing,14,30.98,0,2,0,4,433.74
2025-04-23,Store_B,Home_Goods,14,41.8,0,2,0,4,585.22
2025-04-23,Store_B,Toys,12,29.91,0,2,0,4,358.91
2025-04-23,Store_B,Beauty,19,19.6,0,2,0,4,372.35
2025-04-23,Store_C,Electronics,12,125.98,0,2,0,4,1511.73
2025-04-23,Store_C,Groceries,41,10.01,0,2,0,4,410.58
2025-04-23,Store_C,Clothing,27,52.68,0,2,0,4,1422.3
2025-04-23,Store_C,Home_Goods,20,61.46,0,2,0,4,1229.16
2025-04-23,Store_C,Toys,11,30.12,0,2,0,4,331.33
2025-04-23,Store_C,Beauty,19,26.69,0,2,0,4,507.04
2025-04-23,Store_D,Electronics,6,146.24,0,2,0,4,877.41
2025-04-23,Store_D,Groceries,32,23.65,0,2,0,4,756.7
2025-04-23,Store_D,Clothing,14,42.11,0,2,0,4,589.56
2025-04-23,Store_D,Home_Goods,14,54.96,0,2,0,4,769.5
2025-04-23,Store_D,Toys,13,21.43,0,2,0,4,278.61
2025-04-23,Store_D,Beauty,6,21.53,0,2,0,4,129.21
2025-04-23,Store_E,Electronics,6,144.07,0,2,0,4,864.45
2025-04-23,Store_E,Groceries,41,6.77,1,2,0,4,277.61
2025-04-23,Store_E,Clothing,20,34.83,0,2,0,4,696.55
2025-04-23,Store_E,Home_Goods,6,56.99,0,2,0,4,341.93
2025-04-23,Store_E,Toys,9,8.1,0,2,0,4,72.92
2025-04-23,Store_E,Beauty,14,19.12,0,2,0,4,267.68
2025-04-24,Store_A,Electronics,12,102.12,0,3,0,4,1225.48
2025-04-24,Store_A,Groceries,40,21.64,0,3,0,4,865.71
2025-04-24,Store_A,Clothing,25,29.57,0,3,0,4,739.22
2025-04-24,Store_A,Home_Goods,20,60.64,1,3,0,4,1212.75
2025-04-24,Store_A,Toys,7,27.12,0,3,0,4,189.83
2025-04-24,Store_A,Beauty,12,25.4,0,3,0,4,304.84
2025-04-24,Store_B,Electronics,7,120.0,0,3,0,4,840.03
2025-04-24,Store_B,Groceries,45,18.59,0,3,0,4,836.34
2025-04-24,Store_B,Clothing,19,33.91,0,3,0,4,644.32
2025-04-24,Store_B,Home_Goods,5,80.77,0,3,0,4,403.83
2025-04-24,Store_B,Toys,6,33.69,0,3,0,4,202.17
2025-04-24,Store_B,Beauty,8,20.71,0,3,0,4,165.64
2025-04-24,Store_C,Electronics,14,140.15,1,3,0,4,1962.03
2025-04-24,Store_C,Groceries,41,13.63,0,3,0,4,558.81
2025-04-24,Store_C,Clothing,22,41.38,0,3,0,4,910.32
2025-04-24,Store_C,Home_Goods,15,60.64,0,3,0,4,909.54
2025-04-24,Store_C,Toys,15,28.08,0,3,0,4,421.23
2025-04-24,Store_C,Beauty,17,21.2,0,3,0,4,360.37
2025-04-24,Store_D,Electronics,7,108.47,0,3,0,4,759.28
2025-04-24,Store_D,Groceries,32,20.11,0,3,0,4,643.63
2025-04-24,Store_D,Clothing,15,39.83,0,3,0,4,597.47
2025-04-24,Store_D,Home_Goods,10,71.84,0,3,0,4,718.39
2025-04-24,Store_D,Toys,8,42.61,0,3,0,4,340.9
2025-04-24,Store_D,Beauty,12,18.3,0,3,0,4,219.57
2025-04-24,Store_E,Electronics,17,116.13,1,3,0,4,1974.23
2025-04-24,Store_E,Groceries,39,4.25,0,3,0,4,165.78
2025-04-24,Store_E,Clothing,19,22.5,0,3,0,4,427.43
2025-04-24,Store_E,Home_Goods,9,67.4,0,3,0,4,606.64
2025-04-24,Store_E,Toys,14,21.25,0,3,0,4,297.51
2025-04-24,Store_E,Beauty,16,19.99,0,3,0,4,319.9
2025-04-25,Store_A,Electronics,13,122.7,0,4,0,4,1595.04
2025-04-25,Store_A,Groceries,53,6.56,0,4,0,4,347.93
2025-04-25,Store_A,Clothing,21,42.74,0,4,0,4,897.56
